Timestamp, Server, CPU Usage, Memory Usage, Disk Usage
2026-03-02 14:20:11.321714, Server C,  60%,  768 MB,  59 GB
2026-03-02 14:20:11.323741, Server A,  81%, 3840 MB,  40 GB
2026-03-02 14:20:11.325745, Server A,  88%, 2560 MB,   4 GB
2026-03-02 14:20:11.327763, Server C,  57%, 2816 MB,  85 GB
2026-03-02 14:20:11.329816, Server C,  83%, 1536 MB,  16 GB
2026-03-02 14:20:11.331702, Server B,  97%, 3584 MB,  47 GB
2026-03-02 14:20:11.333709, Server B,  72%, 3840 MB,  28 GB
2026-03-02 14:20:11.335790, Server B,  77%, 3584 MB,  70 GB
2026-03-02 14:20:11.337822, Server C,   4%, 3072 MB,  75 GB
2026-03-02 14:20:11.339850, Server A,  92%,  512 MB,  40 GB
2026-03-02 14:20:11.341852, Server C,  71%, 1536 MB,  78 GB
2026-03-02 14:20:11.343849, Server B,  22%, 3072 MB,  54 GB
2026-03-02 14:20:11.345860, Server B,  82%, 4096 MB,  39 GB
2026-03-02 14:20:11.347886, Server C,  80%,  768 MB,  50 GB
2026-03-02 14:20:11.350024, Server A,  74%, 3840 MB,  29 GB
2026-03-02 14:20:11.351738, Server A,  62%, 1792 MB,  28 GB
2026-03-02 14:20:11.352969, Server B,  33%, 1792 MB,  46 GB
2026-03-02 14:20:11.355063, Server C,  69%, 2816 MB,  52 GB
2026-03-02 14:20:11.356701, Server B,  53%, 3328 MB,  15 GB
2026-03-02 14:20:11.358338, Server B,  87%, 3840 MB,  80 GB
2026-03-02 14:20:11.359973, Server C,  57%, 3584 MB,  36 GB
2026-03-02 14:20:11.361603, Server A,   4%, 1280 MB,  92 GB
2026-03-02 14:20:11.363239, Server A,  28%, 1536 MB,   3 GB
2026-03-02 14:20:11.364875, Server A,  30%, 1792 MB,  19 GB
2026-03-02 14:20:11.366510, Server A,   5%, 3584 MB,  86 GB
2026-03-02 14:20:11.368083, Server A,  78%, 3584 MB,   8 GB
2026-03-02 14:20:11.369709, Server A,  46%, 4096 MB,  87 GB
2026-03-02 14:20:11.371875, Server C,  83%, 2560 MB,  84 GB
2026-03-02 14:20:11.373509, Server A,  77%, 1024 MB,  67 GB
2026-03-02 14:20:11.375150, Server C,   2%, 2560 MB,  91 GB
2026-03-02 14:20:11.376794, Server C,  26%, 1024 MB,   9 GB
2026-03-02 14:20:11.378435, Server A,  68%, 2560 MB,  21 GB
2026-03-02 14:20:11.380195, Server C,  46%, 2304 MB,   7 GB
2026-03-02 14:20:11.381835, Server C,  86%, 2048 MB,  39 GB
2026-03-02 14:20:11.383241, Server B,  80%,  512 MB,  11 GB
2026-03-02 14:20:11.384654, Server B,  70%, 1280 MB,  49 GB
2026-03-02 14:20:11.386465, Server C,  18%, 3072 MB,  80 GB
2026-03-02 14:20:11.388289, Server A,  96%, 4096 MB,  47 GB
2026-03-02 14:20:11.390106, Server B,  51%, 1280 MB,   9 GB
2026-03-02 14:20:11.391926, Server B,  42%, 1280 MB,  68 GB
2026-03-02 14:20:11.393744, Server C,  67%, 2048 MB,  16 GB
2026-03-02 14:20:11.395548, Server B,  42%, 2048 MB,  17 GB
2026-03-02 14:20:11.397550, Server B,  36%, 2048 MB,  33 GB
2026-03-02 14:20:11.398897, Server B,   5%,  768 MB,  81 GB
2026-03-02 14:20:11.401032, Server A,  84%, 3584 MB,  72 GB
2026-03-02 14:20:11.402660, Server A,  10%, 2304 MB,  58 GB
2026-03-02 14:20:11.404827, Server B,  76%, 4096 MB,  99 GB
2026-03-02 14:20:11.406460, Server C,  97%, 1536 MB,  60 GB
2026-03-02 14:20:11.408101, Server B,  30%, 2304 MB,  53 GB
2026-03-02 14:20:11.409928, Server C,  32%, 1536 MB,  20 GB
2026-03-02 14:20:11.411677, Server C,   4%, 3328 MB,  89 GB
2026-03-02 14:20:11.413549, Server C,  56%, 2304 MB,  83 GB
2026-03-02 14:20:11.415257, Server A,  14%, 3584 MB,  91 GB
2026-03-02 14:20:11.416896, Server C,  20%, 2304 MB,  63 GB
2026-03-02 14:20:11.418541, Server B,   7%, 2304 MB,  49 GB
2026-03-02 14:20:11.420708, Server A,  95%, 2560 MB,  98 GB
2026-03-02 14:20:11.422346, Server A,  72%, 1536 MB,  50 GB
2026-03-02 14:20:11.423978, Server B,  92%, 3584 MB,  61 GB
2026-03-02 14:20:11.425634, Server A,   9%, 2560 MB,  93 GB
2026-03-02 14:20:11.427292, Server A,  67%, 3840 MB,  29 GB
2026-03-02 14:20:11.429194, Server C,  35%, 3840 MB,  67 GB
2026-03-02 14:20:11.430899, Server A,  19%, 2048 MB,  91 GB
2026-03-02 14:20:11.432534, Server A,  63%, 1024 MB,  54 GB
2026-03-02 14:20:11.434167, Server A,  13%, 3584 MB,  20 GB
2026-03-02 14:20:11.435794, Server C,  61%, 1792 MB,  30 GB
2026-03-02 14:20:11.437966, Server C,  54%, 2304 MB,  48 GB
2026-03-02 14:20:11.439706, Server C,  74%, 1024 MB,  35 GB
2026-03-02 14:20:11.441339, Server A,  14%, 2816 MB,  86 GB
2026-03-02 14:20:11.442978, Server A,  70%, 3072 MB,  15 GB
2026-03-02 14:20:11.444790, Server C,  97%, 4096 MB,  14 GB
2026-03-02 14:20:11.446474, Server C,  73%, 3840 MB,  51 GB
2026-03-02 14:20:11.448112, Server A,  73%, 3840 MB,  38 GB
2026-03-02 14:20:11.449746, Server B,   0%, 2304 MB,  25 GB
2026-03-02 14:20:11.451393, Server B,  67%, 1280 MB,   6 GB
2026-03-02 14:20:11.453034, Server C,  22%, 1280 MB,  41 GB
2026-03-02 14:20:11.454668, Server C,  80%, 1280 MB,  64 GB
2026-03-02 14:20:11.456308, Server B,  43%,  768 MB,  67 GB
2026-03-02 14:20:11.457954, Server A,  54%, 1280 MB,  30 GB
2026-03-02 14:20:11.459598, Server A,  28%, 2816 MB,  30 GB
2026-03-02 14:20:11.460901, Server A,  70%, 4096 MB,  14 GB
2026-03-02 14:20:11.463059, Server A,  58%, 3072 MB,  43 GB
2026-03-02 14:20:11.464706, Server C,  39%, 3072 MB,  60 GB
2026-03-02 14:20:11.466345, Server B,  44%, 3584 MB,  62 GB
2026-03-02 14:20:11.467984, Server B,  71%, 1792 MB,  50 GB
2026-03-02 14:20:11.469681, Server A,  27%, 4096 MB,  14 GB
2026-03-02 14:20:11.471292, Server A,  67%, 2048 MB,  87 GB
2026-03-02 14:20:11.472685, Server C,  16%, 3328 MB,  47 GB
2026-03-02 14:20:11.474295, Server C,  85%, 1024 MB,  71 GB
2026-03-02 14:20:11.476208, Server B,  17%, 1536 MB,  91 GB
2026-03-02 14:20:11.477874, Server B,  71%, 2560 MB,  83 GB
2026-03-02 14:20:11.479286, Server B,  45%, 4096 MB,  56 GB
2026-03-02 14:20:11.481446, Server C,  79%, 1792 MB,   5 GB
2026-03-02 14:20:11.483085, Server A,   4%, 1792 MB,  60 GB
2026-03-02 14:20:11.484506, Server A,  14%, 1536 MB,  90 GB
2026-03-02 14:20:11.486673, Server C,  20%, 2816 MB,  80 GB
2026-03-02 14:20:11.488314, Server B,  21%, 1536 MB,  31 GB
2026-03-02 14:20:11.489953, Server C,  40%, 1024 MB,  87 GB
2026-03-02 14:20:11.491461, Server C,  68%, 3328 MB,  87 GB
2026-03-02 14:20:11.492742, Server B,  47%, 2816 MB,  61 GB
2026-03-02 14:20:11.494526, Server C,  36%,  512 MB,  67 GB
2026-03-02 14:20:11.496308, Server C,  11%, 2304 MB,  16 GB
2026-03-02 14:20:11.498338, Server C,  45%, 1024 MB,  67 GB
2026-03-02 14:20:11.500425, Server A,  26%,  768 MB,  76 GB
2026-03-02 14:20:11.502024, Server B,  12%,  768 MB,  83 GB
2026-03-02 14:20:11.504069, Server B,  56%, 3584 MB,  29 GB
2026-03-02 14:20:11.506054, Server B,  77%,  768 MB,  81 GB
2026-03-02 14:20:11.508198, Server C,  78%,  768 MB,  57 GB
2026-03-02 14:20:11.509543, Server B,  39%, 1280 MB,  45 GB
2026-03-02 14:20:11.511583, Server C,  28%, 3072 MB,  43 GB
2026-03-02 14:20:11.513634, Server A,  56%, 1280 MB,  59 GB
2026-03-02 14:20:11.515566, Server A,  26%, 1792 MB,  25 GB
2026-03-02 14:20:11.517621, Server A,  35%, 3328 MB,   6 GB
2026-03-02 14:20:11.519673, Server A,  16%, 2304 MB,  16 GB
2026-03-02 14:20:11.521719, Server B,  23%,  768 MB,  27 GB
2026-03-02 14:20:11.523879, Server C,  74%, 1536 MB,  42 GB
2026-03-02 14:20:11.525976, Server A,  81%, 1536 MB,  44 GB
2026-03-02 14:20:11.527985, Server C,  60%, 1536 MB,  19 GB
2026-03-02 14:20:11.530068, Server A,  23%, 4096 MB,  21 GB
2026-03-02 14:20:11.532078, Server C,  84%, 2816 MB,   3 GB
2026-03-02 14:20:11.534092, Server A,  10%, 1280 MB,  72 GB
2026-03-02 14:20:11.536091, Server A,   8%, 1280 MB,   6 GB
2026-03-02 14:20:11.538100, Server B,  43%, 1536 MB,   3 GB
2026-03-02 14:20:11.540202, Server B,   6%, 1536 MB,  32 GB
2026-03-02 14:20:11.542227, Server A,  37%, 4096 MB,  78 GB
2026-03-02 14:20:11.544238, Server A,  22%, 2816 MB,  80 GB
2026-03-02 14:20:11.546236, Server C,  46%, 1280 MB,  58 GB
2026-03-02 14:20:11.548255, Server C,  15%, 1280 MB,  22 GB
2026-03-02 14:20:11.550286, Server A,  29%,  512 MB,  76 GB
2026-03-02 14:20:11.552321, Server A,  95%,  512 MB,   0 GB
2026-03-02 14:20:11.554368, Server C,  78%, 2304 MB,  67 GB
2026-03-02 14:20:11.556689, Server B,  35%, 2560 MB,  47 GB
2026-03-02 14:20:11.558246, Server C,   8%, 3328 MB,  82 GB
2026-03-02 14:20:11.560519, Server B,   5%, 1536 MB,  22 GB
2026-03-02 14:20:11.562168, Server C,  46%, 1280 MB,   1 GB
2026-03-02 14:20:11.563796, Server A,  60%, 2560 MB,  67 GB
2026-03-02 14:20:11.565436, Server B,  35%, 1536 MB,  17 GB
2026-03-02 14:20:11.567074, Server B,  44%, 3584 MB,  50 GB
2026-03-02 14:20:11.568702, Server A,   1%, 1792 MB,  29 GB
2026-03-02 14:20:11.570872, Server C,  39%, 3072 MB,  67 GB
2026-03-02 14:20:11.572752, Server B,  26%, 1792 MB,  28 GB
2026-03-02 14:20:11.574400, Server B,  67%,  512 MB,  61 GB
2026-03-02 14:20:11.576041, Server B,  21%,  512 MB,  46 GB
2026-03-02 14:20:11.577687, Server C,  16%,  512 MB,  27 GB
2026-03-02 14:20:11.579326, Server A,   6%,  768 MB,  75 GB
2026-03-02 14:20:11.581497, Server C,  83%, 3072 MB,  21 GB
2026-03-02 14:20:11.583135, Server A,  11%, 3584 MB,  22 GB
2026-03-02 14:20:11.584778, Server B,  92%, 2304 MB,  47 GB
2026-03-02 14:20:11.586410, Server A,  62%,  512 MB,  69 GB
2026-03-02 14:20:11.588290, Server A,  18%,  512 MB,  34 GB
2026-03-02 14:20:11.589739, Server C,  75%, 2560 MB,  28 GB
2026-03-02 14:20:11.590990, Server A,  59%, 1280 MB,  69 GB
2026-03-02 14:20:11.593114, Server C,  79%, 2304 MB,  94 GB
2026-03-02 14:20:11.594748, Server B,   8%,  768 MB,   7 GB
2026-03-02 14:20:11.596388, Server A,  76%, 2048 MB,  93 GB
2026-03-02 14:20:11.598025, Server A,  54%, 2304 MB,  51 GB
2026-03-02 14:20:11.599659, Server B,  87%,  768 MB,  64 GB
2026-03-02 14:20:11.601291, Server A,  95%, 2816 MB,  46 GB
2026-03-02 14:20:11.602913, Server C,  71%, 3840 MB,  29 GB
2026-03-02 14:20:11.604908, Server B,  39%, 2816 MB,  98 GB
2026-03-02 14:20:11.606594, Server B,  32%, 3840 MB,  58 GB
2026-03-02 14:20:11.608226, Server C,  32%, 2048 MB,  61 GB
2026-03-02 14:20:11.609865, Server B,  40%, 2048 MB,  83 GB
2026-03-02 14:20:11.612039, Server C,   2%, 1536 MB,  97 GB
2026-03-02 14:20:11.613674, Server A,  92%, 3584 MB,  52 GB
2026-03-02 14:20:11.615310, Server C,  31%, 3328 MB,  94 GB
2026-03-02 14:20:11.616943, Server A,  25%, 3584 MB,  85 GB
2026-03-02 14:20:11.618581, Server C,  68%, 1792 MB,  33 GB
2026-03-02 14:20:11.620507, Server C,  66%, 3328 MB,   8 GB
2026-03-02 14:20:11.622246, Server B,   6%, 3328 MB,  86 GB
2026-03-02 14:20:11.623881, Server C,  55%, 2048 MB,  46 GB
2026-03-02 14:20:11.625517, Server C,  97%, 3840 MB,  63 GB
2026-03-02 14:20:11.627164, Server B,  56%, 3584 MB,  98 GB
2026-03-02 14:20:11.628804, Server B,  64%, 2816 MB,  81 GB
2026-03-02 14:20:11.630439, Server B,  85%, 2816 MB,  95 GB
2026-03-02 14:20:11.632071, Server C,  75%, 2048 MB,  38 GB
2026-03-02 14:20:11.633709, Server A,  60%, 3072 MB,  23 GB
2026-03-02 14:20:11.635344, Server C,  50%, 1280 MB,  66 GB
2026-03-02 14:20:11.636705, Server C,  41%, 3072 MB,  49 GB
2026-03-02 14:20:11.638846, Server A,  12%,  512 MB,  50 GB
2026-03-02 14:20:11.640479, Server A,  87%, 1024 MB,   4 GB
2026-03-02 14:20:11.642650, Server A,  24%, 1792 MB,  87 GB
2026-03-02 14:20:11.644273, Server B,  26%, 3584 MB,  98 GB
2026-03-02 14:20:11.645908, Server C,  93%, 3584 MB,  52 GB
2026-03-02 14:20:11.647547, Server C,  93%, 2048 MB,  21 GB
2026-03-02 14:20:11.649183, Server A,  93%, 4096 MB,  70 GB
2026-03-02 14:20:11.651054, Server C,   0%, 3584 MB,  90 GB
2026-03-02 14:20:11.652740, Server C,   6%, 3840 MB,  51 GB
2026-03-02 14:20:11.654374, Server B,  69%, 3584 MB,  73 GB
2026-03-02 14:20:11.656008, Server C,   6%, 1536 MB,  23 GB
2026-03-02 14:20:11.657643, Server B,  25%, 2304 MB,  12 GB
2026-03-02 14:20:11.659284, Server C,  39%, 2816 MB,  38 GB
2026-03-02 14:20:11.660917, Server C,  14%,  768 MB,  25 GB
2026-03-02 14:20:11.662567, Server C,  47%, 3584 MB,  15 GB
2026-03-02 14:20:11.664203, Server A,  40%,  512 MB,  83 GB
2026-03-02 14:20:11.665857, Server A,  96%, 3584 MB,  35 GB
2026-03-02 14:20:11.667468, Server A,  75%, 3328 MB,  94 GB
2026-03-02 14:20:11.669108, Server A,  43%, 1536 MB,   1 GB
2026-03-02 14:20:11.671276, Server C,  76%, 1024 MB,  28 GB
2026-03-02 14:20:11.672908, Server C,  18%, 1536 MB,  81 GB
2026-03-02 14:20:11.674555, Server B,  91%, 2816 MB,  83 GB
2026-03-02 14:20:11.676185, Server B,  35%, 1792 MB,  13 GB
2026-03-02 14:20:11.678361, Server C,  52%, 3840 MB,  28 GB
2026-03-02 14:20:11.680104, Server A,  96%, 3072 MB,  19 GB
2026-03-02 14:20:11.681993, Server B,   8%,  768 MB,  40 GB
2026-03-02 14:20:11.683743, Server A,  43%, 3072 MB,   2 GB
2026-03-02 14:20:11.685376, Server A,   5%, 1792 MB,  34 GB
2026-03-02 14:20:11.687013, Server A,  69%, 3072 MB,  31 GB
2026-03-02 14:20:11.688642, Server C,  73%, 2304 MB,  32 GB
2026-03-02 14:20:11.690813, Server B,  55%, 2048 MB,  47 GB
2026-03-02 14:20:11.692983, Server A,  36%, 1024 MB,  78 GB
2026-03-02 14:20:11.694625, Server B,  46%, 2816 MB,  50 GB
2026-03-02 14:20:11.696262, Server C,  33%, 3072 MB,  33 GB
2026-03-02 14:20:11.698090, Server C,  47%, 3840 MB,  75 GB
2026-03-02 14:20:11.699446, Server B,  64%,  768 MB,  76 GB
2026-03-02 14:20:11.701513, Server B,  43%, 3072 MB,  59 GB
2026-03-02 14:20:11.703140, Server A,  55%, 1536 MB,   9 GB
2026-03-02 14:20:11.704782, Server A,  92%, 3328 MB,  25 GB
2026-03-02 14:20:11.706422, Server A,  65%, 2816 MB,  66 GB
2026-03-02 14:20:11.708060, Server A,  84%, 3328 MB,  78 GB
2026-03-02 14:20:11.709805, Server C,  79%, 4096 MB,  78 GB
2026-03-02 14:20:11.711437, Server B,  87%, 1280 MB,  29 GB
2026-03-02 14:20:11.713885, Server B,   6%, 3584 MB,  87 GB
2026-03-02 14:20:11.715554, Server A,  32%,  512 MB,  52 GB
2026-03-02 14:20:11.717193, Server A,   5%, 2048 MB,  86 GB
2026-03-02 14:20:11.718828, Server B,  28%, 2048 MB,  46 GB
2026-03-02 14:20:11.720457, Server C,  97%,  512 MB,  74 GB
2026-03-02 14:20:11.722636, Server C,  98%, 2304 MB,  42 GB
2026-03-02 14:20:11.724266, Server A,  86%, 3328 MB,  63 GB
2026-03-02 14:20:11.725918, Server A,  23%, 2560 MB,  95 GB
2026-03-02 14:20:11.727557, Server B,  24%, 2048 MB,  67 GB
2026-03-02 14:20:11.729370, Server A,  88%, 3328 MB,  61 GB
2026-03-02 14:20:11.730966, Server B,  55%, 1792 MB,   7 GB
2026-03-02 14:20:11.732542, Server A,  42%, 2816 MB,  77 GB
2026-03-02 14:20:11.734172, Server A,  88%, 3584 MB,  36 GB
2026-03-02 14:20:11.735799, Server A,  62%, 1536 MB,  96 GB
2026-03-02 14:20:11.737628, Server C,   3%, 3072 MB,  84 GB
2026-03-02 14:20:11.739916, Server A,  31%, 1536 MB,  53 GB
2026-03-02 14:20:11.741543, Server A,   7%, 2048 MB,  19 GB
2026-03-02 14:20:11.743180, Server B,   4%, 3328 MB,  65 GB
2026-03-02 14:20:11.745001, Server B,  87%, 3840 MB,   2 GB
2026-03-02 14:20:11.746867, Server C,  58%,  768 MB,  14 GB
2026-03-02 14:20:11.748176, Server B, 100%, 2816 MB,  92 GB
2026-03-02 14:20:11.750306, Server B,  90%, 1792 MB,  62 GB
2026-03-02 14:20:11.751940, Server A,   6%, 1024 MB,  84 GB
2026-03-02 14:20:11.753591, Server A,  68%, 2816 MB,   0 GB
2026-03-02 14:20:11.755018, Server B,  75%, 2560 MB,  78 GB
2026-03-02 14:20:11.756619, Server C,  65%, 3072 MB,  15 GB
2026-03-02 14:20:11.758259, Server A,  21%, 3328 MB,  55 GB
2026-03-02 14:20:11.760112, Server A,  14%, 1536 MB,   3 GB
2026-03-02 14:20:11.761808, Server A,  33%, 2048 MB,  61 GB
2026-03-02 14:20:11.763148, Server C,  33%, 3584 MB,  79 GB
2026-03-02 14:20:11.765318, Server B,   6%, 1024 MB,  77 GB
2026-03-02 14:20:11.767067, Server C,  82%,  512 MB,  71 GB
2026-03-02 14:20:11.768940, Server B,  63%, 2304 MB,  26 GB
2026-03-02 14:20:11.770574, Server C,  31%, 3072 MB,   0 GB
2026-03-02 14:20:11.772259, Server C,  17%, 4096 MB,  98 GB
2026-03-02 14:20:11.773897, Server B,  46%, 2816 MB,  47 GB
2026-03-02 14:20:11.775699, Server B,  41%, 1024 MB,  63 GB
2026-03-02 14:20:11.777396, Server C,  95%, 1536 MB,  79 GB
2026-03-02 14:20:11.779047, Server A,  44%, 3328 MB,  93 GB
2026-03-02 14:20:11.780683, Server B,  10%,  768 MB,  62 GB
2026-03-02 14:20:11.782287, Server C,  81%,  512 MB,  32 GB
2026-03-02 14:20:11.783787, Server A,  64%, 4096 MB,  21 GB
2026-03-02 14:20:11.785083, Server B,  92%, 1792 MB,  66 GB
2026-03-02 14:20:11.787225, Server B,  63%,  768 MB,   0 GB
2026-03-02 14:20:11.788857, Server C,  10%, 2816 MB,  53 GB
2026-03-02 14:20:11.790512, Server B,  30%, 3840 MB,  75 GB
2026-03-02 14:20:11.791873, Server A,  99%,  768 MB,  62 GB
2026-03-02 14:20:11.793323, Server B,  31%, 3072 MB,  38 GB
2026-03-02 14:20:11.795018, Server C,  18%, 2560 MB,  89 GB
2026-03-02 14:20:11.796647, Server A,  80%, 1792 MB,  32 GB
2026-03-02 14:20:11.797937, Server C,  62%, 2048 MB,   1 GB
2026-03-02 14:20:11.800313, Server C,  42%, 2304 MB,  25 GB
2026-03-02 14:20:11.801698, Server B,  35%, 1024 MB,  47 GB
2026-03-02 14:20:11.803538, Server A,  17%, 3584 MB,  44 GB
2026-03-02 14:20:11.805335, Server A,   6%, 1536 MB,   9 GB
2026-03-02 14:20:11.807001, Server C,  36%, 2304 MB,  57 GB
2026-03-02 14:20:11.808549, Server B,  37%, 3072 MB,  95 GB
2026-03-02 14:20:11.810608, Server B,  31%, 1792 MB,  70 GB
2026-03-02 14:20:11.812688, Server B,  73%, 2048 MB,   5 GB
2026-03-02 14:20:11.814760, Server B,  56%, 2304 MB,  73 GB
2026-03-02 14:20:11.816923, Server B,  91%, 3328 MB,  29 GB
2026-03-02 14:20:11.819026, Server A,  25%, 3584 MB,  99 GB
2026-03-02 14:20:11.821103, Server B,  16%, 1280 MB,  21 GB
2026-03-02 14:20:11.823180, Server C,  29%, 2304 MB,  89 GB
2026-03-02 14:20:11.825256, Server B,  71%, 4096 MB,  62 GB
2026-03-02 14:20:11.827332, Server B,  43%, 3840 MB,  56 GB
2026-03-02 14:20:11.829409, Server B,  97%, 1536 MB,  44 GB
2026-03-02 14:20:11.831494, Server B,  14%,  768 MB,  94 GB
2026-03-02 14:20:11.833660, Server A,  11%, 1280 MB,  90 GB
2026-03-02 14:20:11.835302, Server A,  85%, 3328 MB,  57 GB
2026-03-02 14:20:11.836911, Server A,  37%, 3072 MB,  73 GB
2026-03-02 14:20:11.838499, Server B,  61%, 3328 MB,  85 GB
2026-03-02 14:20:11.840084, Server A,  85%, 1280 MB,  47 GB
2026-03-02 14:20:11.841682, Server A,  69%, 3328 MB,  49 GB
2026-03-02 14:20:11.843266, Server B,  56%,  768 MB,  61 GB
2026-03-02 14:20:11.844850, Server B,   5%, 2304 MB,  81 GB
2026-03-02 14:20:11.846431, Server A,  78%, 2304 MB,  19 GB
2026-03-02 14:20:11.848008, Server A,  35%, 3072 MB,  18 GB
2026-03-02 14:20:11.849641, Server C,  99%, 2560 MB,  91 GB
2026-03-02 14:20:11.851220, Server C,  23%, 3072 MB,  99 GB
2026-03-02 14:20:11.852792, Server A, 100%, 2048 MB,  30 GB
2026-03-02 14:20:11.854362, Server C,  59%, 1792 MB,  99 GB
2026-03-02 14:20:11.855932, Server C,  28%, 3840 MB,  86 GB
2026-03-02 14:20:11.857501, Server B,  52%, 2816 MB,  70 GB
2026-03-02 14:20:11.859085, Server C,  41%, 2304 MB,  18 GB
2026-03-02 14:20:11.860678, Server A,  38%, 3328 MB,  91 GB
2026-03-02 14:20:11.862245, Server A,  95%, 3328 MB,  95 GB
2026-03-02 14:20:11.863812, Server A,  14%, 1536 MB,   8 GB
2026-03-02 14:20:11.865434, Server C,  53%, 2816 MB,  25 GB
2026-03-02 14:20:11.867041, Server C,  18%, 3072 MB,  46 GB
2026-03-02 14:20:11.868620, Server C,  44%, 1792 MB,  27 GB
2026-03-02 14:20:11.870196, Server B,  42%, 2816 MB,   4 GB
2026-03-02 14:20:11.871768, Server B,  62%, 2304 MB,  81 GB
2026-03-02 14:20:11.873345, Server C,  54%, 1536 MB,  40 GB
2026-03-02 14:20:11.874925, Server A,  14%, 2560 MB,  61 GB
2026-03-02 14:20:11.876498, Server C,  56%, 3840 MB,  11 GB
2026-03-02 14:20:11.878078, Server B,  62%, 4096 MB,  92 GB
2026-03-02 14:20:11.879687, Server B,  92%, 2816 MB,  60 GB
2026-03-02 14:20:11.881363, Server B,  27%, 3840 MB,  64 GB
2026-03-02 14:20:11.882996, Server B,   0%, 3584 MB,  13 GB
2026-03-02 14:20:11.884585, Server A,  95%,  512 MB,  97 GB
2026-03-02 14:20:11.886209, Server C,  38%, 1024 MB,  89 GB
2026-03-02 14:20:11.887822, Server A,  95%,  512 MB, 100 GB
2026-03-02 14:20:11.889423, Server A,  53%,  768 MB,  25 GB
2026-03-02 14:20:11.891043, Server C,   4%, 3072 MB,  75 GB
2026-03-02 14:20:11.892662, Server C,  35%, 1792 MB,  87 GB
2026-03-02 14:20:11.894267, Server A,  52%,  768 MB,   4 GB
2026-03-02 14:20:11.895849, Server C,  11%, 1280 MB,  96 GB
2026-03-02 14:20:11.897492, Server B,  13%, 3840 MB,  16 GB
2026-03-02 14:20:11.899067, Server A,  60%, 1280 MB,  71 GB
2026-03-02 14:20:11.900649, Server C,   6%, 3584 MB,  59 GB
2026-03-02 14:20:11.902228, Server C,  64%, 1536 MB,  91 GB
2026-03-02 14:20:11.904049, Server A,  55%,  512 MB,  19 GB
2026-03-02 14:20:11.905901, Server C,  57%, 1024 MB,   7 GB
2026-03-02 14:20:11.907751, Server B,  50%, 2560 MB,   0 GB
2026-03-02 14:20:11.909598, Server B,  54%, 2816 MB,  70 GB
2026-03-02 14:20:11.911474, Server B,  90%, 1792 MB,  34 GB
2026-03-02 14:20:11.913468, Server B,  87%, 3072 MB,  92 GB
2026-03-02 14:20:11.915374, Server C,  78%, 1280 MB,  39 GB
2026-03-02 14:20:11.917262, Server C,  78%, 2816 MB,  76 GB
2026-03-02 14:20:11.919159, Server B,  22%, 3328 MB, 100 GB
2026-03-02 14:20:11.921091, Server A,  86%, 2304 MB,  45 GB
2026-03-02 14:20:11.922990, Server C,  93%, 3840 MB,   9 GB
2026-03-02 14:20:11.924892, Server A,  21%, 2816 MB,  93 GB
2026-03-02 14:20:11.926792, Server A,  48%, 2048 MB,  50 GB
2026-03-02 14:20:11.928860, Server B,  74%,  512 MB,  57 GB
2026-03-02 14:20:11.930252, Server A,  48%, 3072 MB,  47 GB
2026-03-02 14:20:11.931861, Server B,  85%, 4096 MB,  28 GB
2026-03-02 14:20:11.933762, Server C,  30%, 2048 MB,  28 GB
2026-03-02 14:20:11.935651, Server B,  77%, 1536 MB,  12 GB
2026-03-02 14:20:11.937542, Server B,  14%, 3840 MB,  95 GB
2026-03-02 14:20:11.939431, Server A,  11%, 4096 MB,  51 GB
2026-03-02 14:20:11.941316, Server B,   8%, 3072 MB,  93 GB
2026-03-02 14:20:11.943200, Server C,  52%, 3840 MB,  66 GB
2026-03-02 14:20:11.945197, Server B,  44%,  768 MB,  60 GB
2026-03-02 14:20:11.947134, Server A,  40%, 1024 MB,  92 GB
2026-03-02 14:20:11.949015, Server A,  33%, 2048 MB,  93 GB
2026-03-02 14:20:11.950920, Server A,  12%, 3840 MB,  27 GB
2026-03-02 14:20:11.952795, Server B,  18%,  768 MB,  74 GB
2026-03-02 14:20:11.954675, Server B,   6%, 2304 MB,  67 GB
2026-03-02 14:20:11.956542, Server A,  48%, 3840 MB,  33 GB
2026-03-02 14:20:11.958406, Server A,  30%,  768 MB,  53 GB
2026-03-02 14:20:11.960359, Server A,  46%, 3328 MB,  84 GB
2026-03-02 14:20:11.962242, Server A,   4%, 3584 MB,  73 GB
2026-03-02 14:20:11.964091, Server C,  75%, 2560 MB,  19 GB
2026-03-02 14:20:11.965909, Server C,  17%, 2048 MB,  47 GB
2026-03-02 14:20:11.967737, Server A,  94%, 1536 MB,  57 GB
2026-03-02 14:20:11.969560, Server C,  59%, 2304 MB,  67 GB
2026-03-02 14:20:11.971357, Server C,  90%,  512 MB,   2 GB
2026-03-02 14:20:11.973164, Server B,  26%, 2816 MB,  94 GB
2026-03-02 14:20:11.974982, Server B,  29%, 2048 MB,  93 GB
